PIDN,CaIn,PIn,pHIn,SOCIn,SandIn,Ca,P,pH,SOC,Sand
dhvFjEtg,-0.358379720842907,-0.162218527596424,-0.627981529880346,-0.293398880720325,0.112957404324245,-0.292856732177425,-0.245385868844955,-0.66172370420408,-0.240581994393156,-0.203158195437242
DIjfkwCq,-0.438258955887919,-0.261087542180094,-0.169493608570862,-0.537074286095468,1.00633075263422,-0.473927998946814,-0.26959513046896,0.0303868171606826,-0.623452760397821,0.588481209156587
dj40U2kN,-0.484578974286566,-0.165423203092332,-1.02104145114936,-0.744117600931496,1.90979784779475,-0.462936452401708,-0.331847517502116,-1.01713180976977,-0.787540231542678,1.93579058043647
DJBaCMTc,-0.370071707063497,-0.363768841635619,-1.08904180091287,1.71327701078238,-0.860339404278509,-0.423887537044092,-0.266136664522674,-1.18548301766931,1.81441823946862,-1.10136444295716
dkMdBGhN,-0.456750123093066,-0.116248895369581,-0.979325578387717,-0.315146258253172,-0.35917343190167,-0.516737180227756,-0.207342743435804,-1.08260172395292,-0.303091507210244,-0.267859492928084
DkvgmZQd,-0.60012767947843,0.519236654398838,-1.44298569831187,-0.558360669480827,2.15973861616285,-0.512398411854688,0.53968590096207,-1.34448138068554,-0.545315869376461,2.2136255637795
dm9L9uQR,0.937856450839225,5.4057696353498,0.546677622892501,1.65429851118692,-0.996888188898172,0.858363142810062,13.2668405832962,0.647674579458984,1.44717485166822,-1.1051704016331
dmM8G3nb,-0.299902936919427,-0.451171128385767,-0.139524675680947,-0.608582244874434,0.192761884460108,-0.346657460003474,-0.37680757480384,0.0677981966939131,-0.654707516806365,0.508556076962017
DO7IK0uJ,0.0575229839784241,0.112852848654284,-0.299345376529688,1.55897224339154,-0.720853246924978,0.0484597131706236,0.0209160090191018,-0.39049120258816,2.07226997983911,-0.675097071252794
dpzfDDsU,0.223661284682343,0.0526569969556752,0.375058764476817,0.994642116486411,-1.04440204324974,0.123665031637143,-0.0482533099066273,0.432559147142909,1.0955588420721,-0.97196184797548
DqL4nXCs,-0.473684418832451,-0.173514159974702,-0.198268478473553,-0.739002022709393,0.413617152678764,-0.410871231924887,-0.26959513046896,-0.0631416316723939,-0.639080138602093,0.322064101841356
dqMl2UmK,-0.418238036245322,-0.44601689221733,-0.986808125271184,-0.687689505939453,1.80490765224195,-0.485787299166535,-0.373349108857554,-1.00777896488646,-0.732844407827726,1.90153695235308
dR8ivcaY,-0.125902572668047,-0.0741944995820356,0.448071414787703,-0.0468604957536272,-0.315615593917844,-0.0672407767778676,-0.127798026671216,0.544793285742601,-0.0452397668397558,-0.363008459826381
drieI7Hm,-0.224463455745136,-0.507319048419022,-0.659613328844559,-0.626119402091227,-1.1624909786643,-0.324385115688389,-0.404475302374132,-0.558842410487696,-0.72503071872559,-1.06330485619784
dSbT8VoO,-0.578860353589179,-0.111127370361346,-1.27963470331702,-0.446163966659661,0.0979709548027152,-0.518761938801855,-0.0551702417992001,-1.176130172786,-0.443737911048693,0.0899006226095116
Dsew4UI0,-0.141395967849335,-0.443573409597747,-0.418938700218179,1.18295810270278,-1.16567372694417,-0.0412081665394571,-0.342222915340976,-0.1940814600387,1.28308738052337,-1.2612147073463
dtU50LjT,3.22404121677328,-0.195680667897222,1.81184841210717,3.7581628332869,-1.08751056994706,2.90047679040093,-0.304179789931825,1.78872165522251,3.8928595406368,-1.18509553382766
dUa0amZ6,0.261148218758295,-0.19266567141628,1.42090702325731,-0.271111802006054,-0.028996642655418,0.29721576655988,-0.297262858039252,1.42396070477352,-0.23276830529102,0.116542333341035
duZm2m45,-0.339473064915696,0.645622102301814,-0.548269873520328,-0.168985832805411,1.28002906746397,-0.323517362013776,3.34796024934667,-0.521431030954466,-0.0686808341461638,1.65414963841751
dV1cOJ44,-0.5200163459827,-0.409181265001252,-0.689834721664512,-0.744459104465442,1.15800167055559,-0.480870028343724,-0.304179789931825,-0.764604997920464,-0.732844407827726,1.14795713451857
dW75Ka6G,-0.359641916546718,-0.381027008890642,-0.188245766713523,-0.309073610548204,-0.021580509306748,-0.401615192729007,-0.276512062361533,-0.278257063988468,-0.224954616188884,0.0784827465817159
dWFMrYqn,-0.445240231177686,-0.196629720499431,-0.117090902473935,-0.638705564200755,0.560553501927554,-0.425623044393319,-0.297262858039252,0.0490925069272974,-0.498433734763645,0.284004515082037
DXsUU0BL,-0.489351925913829,-0.0149004629997487,0.106008955256469,-0.695192478295631,1.19201867126131,-0.457151427904283,-0.117422628832356,0.488676216442755,-0.670334895010637,1.38012061375042
DyF29FVT,0.744663808213587,-0.229923623549866,1.65834637772741,-0.208077238801671,-0.0290466770530635,0.644317236405353,-0.276512062361533,1.55490053313982,-0.310905196312381,-0.130844980594537
e0E56iIB,-0.0415908808633253,-0.0608637136651575,-0.124870455598058,0.533683614495693,-0.592502482133657,-0.132033051149023,-0.158924220187794,-0.222139994688623,0.564227983126854,-0.694126864632454
E1YsRWnR,-0.453736204955618,0.0639105877276327,0.0961374513054789,-0.282430336437265,0.422926906661726,-0.356781252873967,-0.100130299100924,0.198738025060219,-0.303091507210244,0.512362035637949
E4iQdsIN,1.10300651514009,0.767007727723494,0.468964836942972,0.59598170875055,-1.33802245317392,1.11782149151955,0.660732209082096,0.554146130625908,0.697060697863166,-1.35255771556867
E57J2TGY,-0.498068379655586,-0.515862322713446,-1.13344552876061,-0.594873584635899,-1.2882753628056,-0.398433429255424,-0.411392234266705,-1.07324887906961,-0.693775962317046,-1.40584113703171
e5zs3pSr,-0.483854903022583,-0.0191252507683837,-0.808780212215654,-0.820506107911534,2.18774881980417,-0.517894185127241,-0.117422628832356,-0.717840773503925,-0.654707516806365,2.11086467952933
e6dQzsvQ,-0.316742384786997,-0.236130680305878,-0.561870435554967,-0.517025614148189,0.361733640698642,-0.308765549545343,-0.32838905155583,-0.446608271888005,-0.506247423865781,0.325870060517287
E7vQMDup,-0.401914395576227,-0.369324665892209,0.298445195670068,-0.587273218377923,1.01009227271416,-0.359384513897808,-0.331847517502116,0.123915265993758,-0.68596227321491,1.17079288657416
e8765edw,-0.208002659806719,-0.289009271179993,0.530275759050594,-0.340376305080063,0.194241335910103,-0.308187047095601,-0.3871829726427,0.628968889692369,-0.584384314887141,1.5818364235748
e8KqA5fA,-0.344088270995308,-0.280597694790203,-1.14386171998069,0.129920746380357,-0.557315710561031,-0.43748234461304,-0.383724506696413,-1.3070700011523,-0.349973641823061,-0.461963385400609
E8pbsw0l,-0.401141307709802,-0.254175245528104,-1.10770862616164,-0.514058032511876,-0.152975362312734,-0.501406865309581,-0.359515245072408,-1.20418870743592,-0.435924221946557,-0.252635658224357
e8UsmP5n,-0.534499499960778,-0.378010561862056,0.267545473683183,-0.842546964115591,1.50011869649088,-0.434300581139456,-0.276512062361533,0.544793285742601,-0.740658096929862,1.40295636580601
EbAdQOlG,7.53210290807995,-0.521268155620846,2.2329897961493,7.10382424725507,-0.530725569829972,5.91447455355913,-0.414850700212991,2.13477691590489,7.20586371994247,-0.583754063030429
ebT98q9s,-0.42168642371469,-0.174814874961585,0.27051401087874,-0.671012438681792,1.11723955661537,-0.456862176679412,-0.27997052830782,0.367089232959756,-0.748471786031998,0.94243536601825
eDGgjhPS,-0.396975233268231,0.110054078511012,-0.853734309115341,-0.652991695270849,0.00288443189120002,-0.448184639933275,0.180005442548279,-0.755252153037156,-0.68596227321491,-0.21838203014097
eeUpQfb3,0.0938957447415877,0.7668814283534,1.6064506226935,-0.547362070924883,0.738496977472007,0.308785815554729,0.86132323396671,1.97577855288866,-0.443737911048693,0.634152713267769
EgQmXTeI,-0.269403698602416,-0.28795998545499,0.0816933588229158,-0.457268777708997,-0.316970913076236,-0.226328950457043,-0.383724506696413,0.0677981966939131,-0.381228398231605,-0.412485922613495
eJpuHONP,-0.412331698900822,-0.24072414039435,-0.51043782378281,-0.374808784875277,-0.0336489298170797,-0.443845871560207,-0.266136664522674,-0.362432667938237,-0.474992667457237,0.131766168044762
EKpFjpl9,-0.492363132906967,0.00464740045938949,-0.382867473053468,0.179209827587364,-0.282179659561823,-0.406243212326947,0.0243744749653883,-0.418549737238083,0.275121486347821,-0.427709757317223
eKtRWN7g,-0.0986761180357694,-0.212939694718416,-0.616833783622726,0.525016992437521,-0.875333331570889,-0.165586193234085,-0.273053596415247,-0.717840773503925,0.423581579288406,-0.846365211669728
em1mrcWr,-0.3626047343732,-0.167566894569036,-1.43303142831258,0.127107738614122,-0.595747973786363,-0.363144779821134,-0.276512062361533,-1.35383422556884,0.243866729939277,-0.652261319197203
EM9RROvr,-0.297051912657049,-0.339249774067839,-0.540193250607787,-0.707073270664715,0.129801287342982,-0.343186445305019,-0.390641438588986,-0.689782238854003,-0.693775962317046,-0.119427104566741
EmDbzLXJ,-0.42648852831241,-0.256592125992456,-0.176111833408187,-0.821648245174366,1.58959023861089,-0.426780049292804,-0.345681381287262,-0.278257063988468,-0.80316760974695,1.66937347312124
EmNEDJhd,-0.392121846978214,0.156574808574105,-0.761640573034244,-0.549644809631864,1.45522702912413,-0.492150826113702,0.26646709120544,-0.66172370420408,-0.607825382193549,1.49049341535244
EncKTjRg,-0.526877527520691,-0.215245433862919,-0.963425298763811,-0.730033311868702,-0.366901514602521,-0.514133919203915,-0.318013653716971,-1.06389603418631,-0.670334895010637,-0.264053534252152
ENdsdgIP,-0.417796435073931,0.188396933422182,-0.283471721598518,-0.449461413726532,2.10272953193444,-0.462647201176836,0.290676352829445,-0.325021288405006,-0.420296843742285,2.12989447290899
EnQaUq9g,-0.345723510109411,0.233673936330461,1.09186739460108,-0.780533828706631,0.750228866656382,-0.341450937955792,0.121211521461409,0.993729840141365,-0.748471786031998,0.592287167832518
ePEBI6XY,-0.362019216471405,-0.435511827949058,-0.818025668335567,3.44626765329443,-0.961237580024406,-0.292278229727683,-0.335305983448403,-0.867486291636847,3.34590130348728,-0.888230757104979
eQYrfyWA,0.0337264268691952,-0.464001927110048,1.15350795864265,-0.476665155721513,-0.287857139208516,-0.00939053180362198,-0.390641438588986,2.41536226240412,-0.521874802070053,-0.290695244983675
ErWFlK6f,-0.438456726452014,-0.402592639978111,-1.09869565510837,-0.406860640742671,-0.79495353355205,-0.516737180227756,-0.300721323985538,-1.02648465465308,-0.498433734763645,-0.690320905956522
esV5GNGB,-0.318660878300896,-0.0599419347099408,0.217208578108737,-0.465179111982216,1.13621262832012,-0.230089216380369,-0.0240440482826221,-0.0818473214390087,-0.467178978355101,0.592287167832518
ETT8sE1v,-0.25750541208849,-0.143067512029547,-0.199201793383397,-0.219545826265367,-1.15964957695369,-0.168478705482797,-0.10358876504721,-0.100553011205624,-0.287464129005972,-1.0937525256053
Eus3sTkT,-0.315223398662444,-0.143622210072381,0.260311038888743,-0.656748848673907,0.885700830560292,-0.415210000297955,-0.241927402898669,0.161326645526989,-0.756285475134134,0.965271118073841
EvfXHy54,-0.158178186932347,-0.24629849728396,-0.338522009651571,0.467734352231254,-1.24154972422375,-0.180048754477647,-0.349139847233549,-0.399844047471467,0.298562553654229,-1.16987169912394
EVI4wIJh,0.422519409091773,-0.447461279135468,0.782740906209936,-0.261608642424072,-0.754251634383852,0.522831721959438,-0.369890642911267,0.769261562941983,-0.178072481576068,-0.842559252993796
eWaegDVD,-0.411762948841085,-0.447346423258723,-0.426765769029773,-0.588727312953289,1.67365844425504,-0.420127271120766,-0.335305983448403,-0.530783875837774,-0.68596227321491,1.57041854754701
EwT7SXfO,-0.320368169040096,-0.0631206409302374,-0.621185294966724,-0.404836267468873,1.62413886727873,-0.377028838614953,-0.183133481811799,-0.605606634904235,-0.381228398231605,2.07661105144595
eXiU9Yjw,0.30728878128307,-0.153130385652248,-0.154406382920117,1.85187447434559,-1.13281183036279,0.22201044809336,-0.255761266683814,-0.259551374221853,1.95506464330707,-1.19651340985546
f0JhsJgb,-0.322427233516289,-0.481390547317887,-1.30690963519624,3.6673610844969,-0.913102758417242,-0.42099502479538,-0.380266040750127,-1.36318707045215,3.95536905345389,-0.812111583586342
f2JK9WZb,-0.462657719575578,-0.262661020583864,-0.54321542806372,-0.539806818809176,-0.500429349253043,-0.464093457301193,-0.362973711018695,-0.512078186071158,-0.537502180274325,-0.492411054808064
F4LKiAwR,-0.0231998927826252,-0.23258709935405,-0.795765244816154,1.3463743765033,-1.00372354073452,0.00507202943993942,-0.32838905155583,-0.85813344675354,1.00960826194861,-0.930096302540229
F4psH766,-0.43963139020301,-0.0758493625362187,-0.674581408590031,-0.0112850207496749,-0.428215662917953,-0.474217250171685,-0.179675015865512,-0.605606634904235,-0.0296123886354837,-0.146068815298264
f5Pv4NyU,-0.301474131254987,-0.475689972690334,-0.00985672909939872,-0.431990517610721,0.529265943223347,-0.398722680480295,-0.22117660722095,-0.0444359419057783,-0.498433734763645,0.455272655498971
F6dSwm8h,-0.42802558927194,-0.22549225035661,0.477268397756687,-0.431872215368422,1.04365121918991,-0.327856130386844,-0.155465754241507,0.591557510159138,-0.459365289252965,0.94243536601825
F7LWNdl0,-0.467445841837554,-0.231903787314395,-0.333704999414751,-0.652505227665152,1.31785147773908,-0.48000227466911,-0.259219732630101,-0.755252153037156,-0.740658096929862,1.22027034936128
F8bVmRFU,-0.372204585127858,-0.464498878969125,-0.329497015316408,-0.602384343132563,1.63795424439368,-0.421862778469993,-0.366432176964981,-0.474666806537928,-0.701589651419182,1.87489524162156
FaAuujfC,-0.557780784635141,-0.00346060051740071,-0.514063602018384,-0.679209556907118,1.64366874543148,-0.511530658180074,0.10046072578369,-0.484019651421235,-0.693775962317046,1.58944834092667
FAJjokjC,1.83415591798213,-0.116846177713314,2.32120128932558,-0.694173038820701,-0.579629274298075,1.93437769933103,-0.210801209382091,2.21895251985466,-0.72503071872559,-0.549500434947042
FaskfXGh,0.0394547289025459,0.230952396338153,0.180616760789347,0.694943561987238,-0.34020261923806,0.0224271029322131,-0.0413363780140544,0.123915265993758,0.595482739535398,-0.313530997039267
fb5HkSw8,-0.359520144793209,-0.353759313103155,-0.141343702335236,-0.532918897243199,0.523094927349941,-0.373268572691627,-0.311096721824398,-0.418549737238083,-0.592198003989277,0.664600382675224
fBGqvDrA,0.138756701407062,0.0205085722341485,1.24653184869464,-0.466925122622762,-1.02711757416373,0.395561183016097,-0.0828379693694918,1.98513139777197,-0.365601020027333,-1.13181211236462
fdaLbXVd,-0.475494901386585,-0.229960303318848,-0.75107761764764,-0.624453445104301,0.418792173997556,-0.466407467100162,-0.324930585609544,-0.942309050703308,-0.615639071295685,0.687436134730815
FeK5bzGK,-0.401711005314915,-0.287054833635893,0.366535849400973,-0.828496154527748,1.71638732168858,-0.41405299539847,-0.335305983448403,0.441911992026217,-0.787540231542678,1.60847813430633
FEM8NIpT,-0.0813242365522098,-0.155250272833173,-0.339199721223169,1.38403811373067,-1.30692523236766,-0.113231721532393,-0.255761266683814,-0.437255427004697,1.47061591897463,-1.23076703793885
fEXswzBC,-0.221241770213915,-0.41467488572468,-0.748032317912022,-0.641252668332491,-0.150459287400825,-0.320914100989935,-0.314555187770684,-0.998426120003154,-0.623452760397821,-0.328754831742994
Fh4qrscf,-0.488946543707878,-0.37659399243691,-0.985158249946609,-0.630999008585569,-0.567047685412124,-0.452812659531215,-0.373349108857554,-0.85813344675354,-0.623452760397821,-0.465769344076541
FIaGmwdR,-0.294821475342289,-0.489700125272038,-0.44121851365651,-0.276152226517262,-0.335177862240105,-0.350128474701929,-0.397558370481559,-0.727193618387234,-0.334346263618789,-0.515246806863656
FMJEYNIm,-0.0513932266497635,0.214269942384845,0.245886725368335,0.381659241200431,0.781507784233238,-0.046125437362268,0.965077212355304,0.245502249476757,0.322003620960637,1.53997087813955
FNaMRjyu,-0.203951183652544,-0.19561909602723,-0.47556176581236,0.397092982550056,-0.528478612499473,-0.27260914643644,-0.290345926146679,-0.446608271888005,0.49390478120763,-0.751216244771432
fo9S5I2n,-0.00513712163497589,0.39858957808613,0.349995493253457,0.590368139637611,-0.8765262984999,-0.0579847375819883,0.162713112816846,0.451264836909525,0.478277403003358,-0.853977129021592
FOFHspxe,1.27941936514611,-0.46899714217031,1.84743028543318,-0.137201076362508,-1.32425924150639,1.37901534757827,-0.380266040750127,1.94772001823874,-0.240581994393156,-1.26502066602223
FOIfYSsU,-0.468128270681036,-0.479227117785258,-0.575320387030617,-0.714556137152123,1.73164646613978,-0.453391161980957,-0.37680757480384,-0.66172370420408,-0.771912853338406,1.63892580371378
fp0Z8RqU,-0.184022268168446,-0.236822056510818,-0.0497158507691911,-0.0480514723189671,-1.40876171158752,-0.229221462705755,-0.331847517502116,-0.00702456237254781,-0.0530534559418918,-1.46293051717069
Fv3x2fTW,-0.505191664257686,-0.239180932726385,-0.679441558936107,-0.721224587467951,1.07520683517023,-0.466118215875291,-0.342222915340976,-0.783310687687079,-0.740658096929862,1.31541931625957
fVBL3JxV,-0.390580305507266,-0.484268757732907,-0.843539618086313,2.96015771244678,-1.11059310710889,-0.394383912107227,-0.383724506696413,-0.942309050703308,2.93177578107407,-1.20412532720732
FvvRMNQt,-0.185258542602397,-0.273424241859147,0.476998653105737,-0.450621166960865,-0.31150163346874,-0.203767354917087,-0.373349108857554,0.750555873175368,-0.584384314887141,-0.298307162335539
FWAFGNSj,-0.382486360379641,0.115101019301192,-0.218702816049815,-0.654075059714579,1.22245332104822,-0.457729930354025,0.183463908494565,0.0490925069272974,-0.553129558478597,0.976688994101637
FwNzGVmV,-0.486648962597872,-0.286716277746991,0.0316790586607549,-0.915460081545881,1.92475542750244,-0.427937054192289,-0.335305983448403,0.133268110877066,-0.834422366155494,1.83302969618631
fX0hrvmH,-0.164678946355201,-0.48635473430565,0.227822577331379,-0.737737494174745,-0.230204927495013,-0.191618803472496,-0.383724506696413,0.600910355042446,-0.639080138602093,-0.222187988816902
fX5iol4i,-0.293674594939013,-0.290118728965326,0.0989542687507292,-0.832689921316579,1.8093299646006,-0.382235360662635,-0.3871829726427,0.198738025060219,-0.732844407827726,1.81780586148258
fxENFkOE,-0.345342381435162,-0.416067209727289,0.473246261038524,-0.506980895634534,0.843173004561233,-0.247155038647771,-0.383724506696413,0.376442077843064,-0.607825382193549,1.12131542378705
fXiQJuXv,-0.0948491349529275,0.379151040087463,1.81211306156081,-0.794069020135758,0.15787434533004,0.0311046396783499,0.273384023098013,2.12542407102159,-0.740658096929862,0.204079382887468
FY3riRgw,-0.315316094849076,0.124327376093816,-0.896607112999165,1.41828446748563,-0.648111085975049,-0.333062652434526,0.0209160090191018,-0.942309050703308,1.31434213693191,-0.690320905956522
fYExLVWf,0.692337708604522,0.594551089890984,2.11775974875627,-0.225077339353867,0.064398740503659,0.592252015928532,0.875157097751856,2.21895251985466,-0.326532574516653,0.162213837452217
fYkBUm7F,0.437107499273379,2.16529839431635,0.643469857904959,0.538467559153595,-0.911312563006593,0.511261672964589,2.27929427194416,0.544793285742601,0.439208957492678,-1.06330485619784
g2eQiBYB,-0.494369820756062,-0.438436638788489,-1.17291072626642,-0.140803770011608,-0.715493416433763,-0.477977516095011,-0.356056779126122,-1.13871879325277,-0.00617132132907569,-0.964349930623616
G4e9Ahvi,-0.310641909842647,0.0267017874639626,-0.186935336476951,-0.216227878076516,0.0437865356197129,-0.355334996749611,-0.0793795034232053,-0.287609908871776,-0.256209372597428,0.287810473757969
GBXEoIAc,0.398391169727284,-0.453962070493135,0.313713212173978,0.57145834162251,-0.546273599755384,0.308785815554729,-0.362973711018695,0.23614940459345,0.501718470309766,-0.690320905956522
gC8obmkc,-0.395040822496453,-0.0688356375335113,-0.157154898994806,-0.426929619256008,0.550239610036353,-0.365458789620104,-0.165841152080367,-0.671076549087387,-0.514061112967917,0.577063333128791
gcR5h6OC,0.329889636752227,-0.180237841477237,0.394228572451878,1.38597084802181,-1.11532203085162,0.430271330000645,-0.145090356402648,0.498029061326063,1.54875280999599,-1.21554320323512
gDKj2gX1,-0.439911638528759,0.109322340366844,-0.687330017101546,-0.653179828137091,1.68917662291815,-0.512109160629816,0.214590102011143,-0.886191981403463,-0.654707516806365,1.6769853904731
GefKARhl,-0.382821350355766,-0.259362603770996,0.143358958235636,-0.484708918683246,-0.649604481319418,-0.382813863112377,-0.404475302374132,0.0490925069272974,-0.420296843742285,0.424824986091516
geZhcbdH,1.05273461103787,0.967720840688826,0.591576448295084,0.695842141655739,-1.33616312225977,1.10596219129983,1.37663465996339,0.722497338525445,0.704874386965302,-1.4400947651151
gfGMuHdt,-0.449580797729287,-0.304490128460629,-0.661174363002376,-0.585468315172385,-0.394505577323887,-0.489258313864989,-0.404475302374132,-0.811369222337002,-0.670334895010637,-0.716962616688045
GfY8nu9L,-0.432650927459048,-0.222815560107365,-1.09464222201803,-0.204606601556826,-0.705705247557578,-0.333062652434526,-0.311096721824398,-0.764604997920464,0.173543528020053,-0.823529459614137
gg8rSvpx,-0.455679002777548,-0.222404725654514,-0.527097260809684,-0.435460215462136,-0.628090665044599,-0.499382106735482,-0.321472119663257,-0.652370859320773,-0.537502180274325,-0.834947335641933
GH6wm2Vv,-0.335151228132702,-0.0874978620122144,-0.0591014724682299,-0.440651324092379,0.984553472540849,-0.416077753972569,-0.186591947758085,-0.100553011205624,-0.412483154640149,0.999524746157228
GhzeToUr,-0.000487554270833872,-0.00100402078530326,1.55692741446535,-0.764971524870781,-0.0330276584209948,0.0195345906835008,-0.100130299100924,1.46137208430675,-0.771912853338406,0.299228349785764
GID7IAFG,-0.482430039926715,-0.232323639685974,-0.747032406724658,-0.52453662381,0.0480264417164129,-0.503142372658808,-0.32838905155583,-1.176130172786,-0.693775962317046,-0.127039021918605
gIMStVvc,-0.00710157197013091,0.381061303808592,0.440806066052685,-0.0642755074008718,-1.25700792954203,-0.0961658992649904,0.280300954990586,0.535440440859293,-0.162445103371796,-1.21934916191105
gizKbXmr,-0.552864709599746,-0.369974927168614,-1.03159491918041,-0.563721509175103,-0.0196682431506794,-0.452523408306343,-0.356056779126122,-0.848780601870232,-0.631266449499957,0.934823448666387
gJHxAr8k,0.248843672632098,-0.424244728139883,-0.150289668047209,0.213425418979149,-0.597227555972584,0.175730252113964,-0.324930585609544,-0.250198529338545,0.236053040837141,-0.853977129021592
gk2udlCd,-0.39002831249851,-0.424079367927306,-1.00136972976782,-0.628391353124208,-0.827223160113224,-0.490126067539603,-0.356056779126122,-1.00777896488646,-0.600011693091413,-1.00621547605887
gLLiWIoa,-0.43351128165888,-0.0393499789001632,-0.628870701812163,-0.719506440017049,1.7492134241983,-0.508927397156233,0.0589591344282528,-0.530783875837774,-0.795353920644814,1.6884032665009
GmdXs2Ya,-0.306847851063726,-0.46101602796668,0.282140622626114,-0.811301256849184,1.36673569281075,-0.354467243074997,-0.359515245072408,0.245502249476757,-0.740658096929862,1.26974781214839
GmrKArwL,-0.524501786832535,-0.258435323103158,-0.575862843739857,-0.746180968062127,1.33812542781189,-0.488390560190376,-0.273053596415247,-0.633665169554157,-0.756285475134134,1.7607164813436
GMWhPhNp,-0.554055643291692,-0.286247876722855,-0.592711392406274,-0.661571099168178,0.683615704212482,-0.4539696644307,-0.255761266683814,-0.85813344675354,-0.701589651419182,0.801614895008771
gnuHPDnR,-0.364394360750455,-0.172469749879355,-0.629753727095535,2.54068279671268,-0.537391497226142,-0.464093457301193,-0.145090356402648,-0.727193618387234,2.37700385482241,-0.469575302752473
gopYLIAE,-0.436286040999557,-0.476838466160616,-0.372440944631991,-0.474393078709873,-0.512538884870171,-0.481737782018337,-0.37680757480384,-0.268904219105161,-0.514061112967917,0.169825754804081
gpVXHj3H,-0.0702309123024621,-0.342562152783075,-0.375078069760891,0.396147299558415,1.0673339887725,-0.165296942009214,-0.307638255878111,-0.474666806537928,0.228239351735005,1.28497164685212
gQIkUrOM,-0.413447593218545,0.0265278259717254,0.723900052487464,-0.278425389374625,1.04591306623834,-0.332773401209655,-0.0482533099066273,0.675733114108907,-0.365601020027333,0.77877914295318
gRe7v11M,0.411531402180779,2.14093837938438,1.03549934806187,1.2548144312514,-0.454125032883983,0.436056354498069,2.0372016557041,1.13402251339098,1.35341058244259,-0.427709757317223
grN9REWw,1.11491023967776,0.478607290570408,0.21839797788982,0.383612298144762,-1.12139526539258,1.0148480554654,0.380596467432893,0.254855094360065,0.368885755573453,-1.32972196351308
grnbrtHk,-0.216060333779956,-0.353531409852594,-0.47687486306336,0.108339341114096,0.860567517904112,-0.116124233781105,-0.252302800737528,-0.147317235622162,0.00945605687519644,0.752137432221657
grNkiLFV,-0.586985697914572,-0.158397675908845,-0.524054444867717,-0.724298868708466,1.33879350298949,-0.4941755846878,-0.127798026671216,-0.296962753755084,-0.631266449499957,1.48288149800058
gsSGXhX6,-0.584254450649941,-0.31474639574114,-0.295603474899055,2.38572859809759,-0.666609334668554,-0.493018579788315,-0.418309166159278,-0.1940814600387,2.53327763686513,-0.568530228326702
gTZdToNz,-0.598541210160081,-0.156293582821918,-0.958845768849416,-0.490008752774393,0.0564290885030481,-0.498514353060869,-0.238468936952382,-0.783310687687079,-0.467178978355101,-0.210770112789106
guz5jGzW,-0.278063326853787,-0.296865959316137,-0.93484115696913,3.51179110697198,-0.906734462239999,-0.377896592289567,-0.369890642911267,-0.89554482628677,3.68188993487913,-0.880618839753115
GVOdPt41,-0.512714798795103,-0.361095090478075,-0.900330036592324,-0.332769515530764,-0.439250848014215,-0.515001672878529,-0.283428994254106,-0.802016377453694,-0.349973641823061,-0.500022972159928
gWJ0DJlB,0.447303153754914,-0.139073447276105,0.0963443084955298,0.875171557514058,-0.976608752633272,0.570847425288062,-0.238468936952382,0.0584453518106048,1.2674600023191,-1.07852869090157
gWsiVXei,-0.440310496004451,-0.0603449461404759,0.297710072291123,-0.453151982692326,1.04589366722385,-0.406243212326947,-0.245385868844955,0.348383543193141,-0.553129558478597,0.934823448666387
GYSYA8Yf,1.5426248708212,-0.394927632200024,0.834095017585694,-0.673305379981649,-0.788202016589,1.44236136582507,-0.32838905155583,0.797320097591905,-0.443737911048693,-0.892036715780911
gZv6eFHK,-0.372184017540996,-0.450455001805921,-0.89391172719178,2.4520008228374,-1.15763416238415,-0.427937054192289,-0.356056779126122,-0.998426120003154,2.33012172020959,-1.23457299661478
h0hYPhvk,-0.122939169105188,0.885152952361778,-0.151551880439117,0.332719146188118,1.1797669023762,-0.175420734879707,4.58609105811722,-0.203434304922007,0.361072066471317,1.85967140691783
H4hVndQm,-0.38106519669099,-0.170964393879758,-0.124381910025479,-0.76690611223281,1.64538185823394,-0.466985969549905,-0.27997052830782,-0.100553011205624,-0.795353920644814,1.74549264663987
h5004USx,0.399263147180084,-0.471259237604472,0.0510593252929521,0.211306881884902,-1.0485843456664,0.39613968546584,-0.380266040750127,-0.184728615155393,0.251680419041413,-0.975767806651412
H55gPeEG,-0.533886452344183,-0.367562783168041,-0.421435634566366,-0.80436929874346,1.15156414995354,-0.495332589587285,-0.345681381287262,-0.175375770272085,-0.826608677053358,1.62370196901006
h56UKmSI,-0.478908924461847,0.610957200415696,-1.02514334823036,2.59525100709156,1.22808856571092,-0.43054031521613,0.553519764747216,-0.93295620582,2.67392404070358,1.12892734113891
H5tzOxul,1.02798279205982,0.591106937943123,2.3928489711725,-0.537342314771159,0.456296353791824,0.722415067120585,0.691858402598674,2.29377527892112,-0.529688491172189,0.634152713267769
hAkewaUC,-0.389891163856368,-0.208754735996508,-1.16163169346248,3.68299764951238,-0.130656730018107,-0.490126067539603,-0.311096721824398,-1.12001310348615,3.58031197655136,-0.0813675178074225
Hb0OgrZX,-0.103429661681873,-0.259984648452218,0.00885715061258274,0.810592483425388,-1.08596029651753,-0.00360550730619742,-0.401016836427845,-0.0912001663223161,0.868961858110159,-1.18509553382766
hbr0DKIU,-0.277140381032887,0.807706811641338,1.783019723665,-0.653642790413379,0.336885060198167,-0.185833778975071,0.712609198276392,1.82613303475574,-0.654707516806365,0.440048820795243
